rpid,点赞数量,用户,性别,等级,评论内容,发布时间
111012755248,0,吃定彩虹ゆ,保密,6,2小时前,224天前发布
111013853072,0,lamnd0,保密,4,卧槽我艹,224天前发布
5255678439,0,罗小黑爱睡觉,男,5,抓到  啪啪啪啪啪,471天前发布
5260549530,0,北汐宵,男,5,抓到[海国之境_暗中观察],470天前发布
5274610701,0,木木suki,男,6,哈哈哈,469天前发布
5305675282,9,樱井智智子,男,6,那首歌叫《晒干了沉默》[doge],465天前发布
5308648846,6,空調徐伦,男,5,炸干了沉默[doge],465天前发布
5310142445,1,葱骑-狂妄之骑,保密,5,还有雨下一整夜～夜诶⚡️,464天前发布
5355903612,6,一个人的爱情很简单,男,5,那叫油 物[藏狐],457天前发布
5839479717,30,Hbai丶,保密,5,直接划过不看，脑子里不能存那种油了吧唧不明所以毁歌不浅的视频,377天前发布
94383013856,14,兔兔tattoo,女,5,审丑的时代…,368天前发布
99580688736,12,十一月的七里香renyan,男,4,原唱挺好听啊,320天前发布
4976967126,20,hhhSherry,保密,5,我q音充了好几年会员，但还是喜欢来这里，有弹幕，好像好多人一起听的感觉。,503天前发布
5132159406,2,账号已注销,保密,0,我用咪咕一直都很好用,485天前发布
5132181539,1,账号已注销,保密,0,我從2016年開始，每一年都開年會員到今年一月份年會員到期，就卸載了。越來越覺得qq音樂太噁心了,485天前发布
5514014884,0,-Q-taro,保密,3,好家伙，比站也卸了[吃瓜],432天前发布
135345650400,0,大呲牙花er,保密,5,现在咪咕也听不了了,41天前发布
135414910048,0,无忧无虑的一只快乐狗,保密,4,可以听啊,41天前发布
4970670092,5,辣椒炒鲨鱼肉,男,5,哈哈哈哈我也,504天前发布
4973098016,4,Eraver,保密,5,根据个人兴趣爱好每个人热门都不一样，所以算歌迷福利[OK],504天前发布
4989479751,0,納西荙,男,5,投币点赞多了就会上的,502天前发布
4989942725,0,Eraver,保密,5,只有一部分人的热门可以看得到，每个人的热门不完全一样,502天前发布
5073261854,0,小调名字叫后悔,男,5,你算哪门子歌迷？版权成了b站这个人的了？,491天前发布
5073572451,8,Eraver,保密,5,额，你可能没理解我的意思我的意思是，B站会根据不同用户的兴趣爱好推送热门视频，所以每个B站用户的热门视频并不完全一样，所以那些根本不关注周杰伦，不看相关视频的B站用户，他们的热门上根本不会出现这个视频或者其他有关周杰伦的视频，只有平常看周杰伦视频的用户热门上才有相关视频还有火气别这么大不行吗？都是来听歌的有必要这种语气说话吗？,491天前发布
5073623055,9,Jun傑_,保密,4,歌迷难不成还需要你来定义?[疑惑],491天前发布
5074628925,8,翕宁w,女,5,说实话我没懂他杠的点,491天前发布
5076182848,2,Eraver,保密,5,我也[疑惑][疑惑]，可能是拱火的,491天前发布
5107686615,0,小调名字叫后悔,男,5,花钱了么？听着盗版的歌，然后你激动说，我是这个人的歌迷，我不花钱听他的歌,487天前发布
97266039696,3,海绵宝宝小杜儿,男,5,我最爱的我不不配,340天前发布
123581410000,1,夏目的猫老师--,保密,3,直接开始吟唱[doge],130天前发布
4963406340,31,宇与鱼雨遇余,男,6,这个难，b站有一个全歌曲了已经，三千多万播放量,505天前发布
4963430384,5,宇与鱼雨遇余,男,6,不过我发现那个没有后台播放，这个有，收藏了收藏了,505天前发布
4964247829,0,陈陈陈皮糖_,男,5,对！太好了太好了,505天前发布
4967772235,5,社会主义革命者,男,5,后台播放就可以值百万,505天前发布
5001352524,0,拉屎的时候喜欢吃东西,男,5,不难,500天前发布
5005842163,2,-斑比-,女,5,不难 这个画质太清晰了,500天前发布
5031455987,8,GHTCMG,保密,6,就看b站什么时候下手了,496天前发布
5044117490,4,並木学,保密,6,大夫疯了,495天前发布
5070756777,1,Ho229--V3,保密,5,请问怎么后台播放呢[tv_疑问],492天前发布
5073211310,0,ViktorVaughnn,保密,4,你好,491天前发布
5397630340,12,moje4836,男,6,本来期待神仙打架的，结果连杰伦都喝奶茶喝成这样了 呜呜,451天前发布
5702473515,1,azzzLilly,保密,5,哈哈哈哈哈哈哈哈时代的眼泪了属于是,400天前发布
108115267760,0,疗伤烧茶,男,4,优秀,248天前发布
130156475200,0,萤火虫429,保密,5,那时候没觉得他们是神，现在……[热][热][热],85天前发布
5149658369,0,Magic--Man,男,5,好,483天前发布
5149659819,0,Ustinian-wind,男,5,好！[星星眼],483天前发布
5149731123,0,七七可莉害了呢,男,5,宝贝你好厉[热词系列_害],483天前发布
5149956113,0,Eaman_n,男,5,走起走起[打call][打call][打call],483天前发布
5150991456,0,乳乳乳乳乳跳蛙,女,6,最近刚看了不能说的秘密！,482天前发布
5151144876,0,㗑托啦小翔哥,保密,5,抓一抓,482天前发布
5151455976,0,打你要企定,保密,3,好好好！！,482天前发布
5151970495,0,那种事亚达哟,保密,4,好[打call][打call][星星眼][星星眼][喜欢][喜欢][给心心][给心心],482天前发布
5153241132,0,啊伊梭喔,男,4,牛掰格拉斯,482天前发布
5154024851,0,回家种田鸭,保密,5,好耶！,482天前发布
4970870662,0,IllegalDrug,男,6,现在的缓存的文件夹怎么找呀，都找不到缓存的文件诶,504天前发布
4972644402,0,败于妖,保密,3,查看隐藏文件夹[OK],504天前发布
4974273865,1,我都想乱来了,男,5,为什么要提取？直接购买支持杰伦不行吗？又不贵,504天前发布
4976085387,1,争做新青年__-,保密,5,一瓶水的钱不拿去支持周董？,503天前发布
4976389342,6,_烏_,保密,5,别给楼上带歪了提取音频只是为了收藏MV版本,503天前发布
4976443397,4,_烏_,保密,5,不仅仅是Mojito还有其它的歌如果说是演唱会版本的更有纪念收藏意义,503天前发布
4997209246,1,千年游戏宅,保密,6,先下载缓存，然后显示改为应用模式，audio后缀改为mp3，就是歌曲。,501天前发布
5033130215,0,Re燕青,保密,5,QQ音乐五年会员，专门为了周董开的[doge],496天前发布
5048682585,2,Leon咯咯咯,男,4,支持正版[打call]，但提醒一下版权是买断制，音乐平台早付了费，钱最后还是到了资本手里,494天前发布
5054731041,0,无情康娜酱,保密,5,电脑上弄吗？,494天前发布
4968925530,4,突然-好想你,保密,4,俺也一样！！！,504天前发布
4970923021,0,我爱吃芒果m,男,6,哈哈看到就三连了,504天前发布
4985214843,0,QWERER1234,保密,4,咪咕有惊喜,502天前发布
4986320201,1,18-01,保密,5,怎么后台播放啊请问,502天前发布
4986742900,0,焊接仔,保密,3,右上角三点,502天前发布
4986852138,0,18-01,保密,5,好的好的，谢谢了！！,502天前发布
5053794335,1,北非的猫,保密,4,谢谢你！！！,494天前发布
5055487785,35,疼麻花,保密,5,说实话高清重制的没内味，这个清晰度才有年代感,493天前发布
5057345615,4,Dantalion小16,保密,6,对✓,493天前发布
5063744441,0,达叔の声音课,男,5,我ccc，感谢啊，一直不知道还能后台播放，啊……,492天前发布
5060593180,142,丑丶,男,5,爹[tv_doge],493天前发布
5063707366,101,Caieamle,保密,5,爹[脱单doge],492天前发布
5065809482,44,给浅柠倒一杯卡布奇诺,男,5,啊这。。。。。,492天前发布
5069575535,30,抽鲸鱼桑za,男,5,爹[热词系列_好耶],492天前发布
5073654446,38,月光下的度度西,女,5,爸爸，大家好，我是小王[tv_doge],491天前发布
5073897373,14,给浅柠倒一杯卡布奇诺,男,5,兄弟，太狠了,491天前发布
5110619695,60,上岸着成功成功成功,保密,5,怎么说？孩子们都开口了，你是不是该兑现？以彰显诚实守信，言出必行的态度,487天前发布
5112827639,6,给浅柠倒一杯卡布奇诺,男,5,我没应    狗头,487天前发布
5131159625,9,设伴,男,5,如果是鲲战爽凡呢[歪嘴],485天前发布
5131654519,12,给浅柠倒一杯卡布奇诺,男,5,打一顿扔到 小黑屋关着，从此以后让提到这四个人就恶心 （狗头）,485天前发布
5120362904,2,辣条脆脆乐,女,5,我也喜欢！！！,486天前发布
5142543001,2,大侠爱吃han宝宝,保密,5,怎么没看到，几p啊,483天前发布
5151598691,9,灰羽之都,男,5,第一个就是啊...,482天前发布
5527662650,3,宝瑞银星,男,5,杰伦第一首歌[OK][OK],430天前发布
5660879314,2,湛o蓝,保密,5,wow～,407天前发布
93602251232,1,Yyoung_EN,女,5,第一首,376天前发布
98881358352,1,Fragment123456,女,4,我超喜欢!,326天前发布
108542945200,0,泽言丶为泽宽笑颜,保密,5,你这哪是喜欢这歌，你就是馋可爱女人,244天前发布
110093165920,1,一只小鹅叽,保密,3,可是我自己就是可爱的女孩[星星眼],232天前发布
110093258528,0,一只小鹅叽,保密,3,音乐响起啦,232天前发布
110931846400,11,最爱琳琅幻灭,男,6,嘿，你tnd还真是个人才[doge][doge][doge],225天前发布
110934221136,4,我穿着裙子,男,6,牛逼,225天前发布
110934226128,2,我穿着裙子,男,6,顶上去,225天前发布
110936229376,1,虚荣琉璃,保密,5,你上去,225天前发布
115527929040,0,飞和海,男,5,上去！,188天前发布
116079055504,0,Lava000,保密,6,上去！！,183天前发布
116635913056,0,fanzi666,男,5,顶一顶,179天前发布
116852855136,0,被自己亮瞎,保密,5,并不行啊,177天前发布
118986752336,1,从风月,女,5,朋友们可以投屏到电视[doge],161天前发布
119231479008,0,帅癌-晚期,保密,5,nb,159天前发布
4989983059,4,超新星るるるる___,男,6,列表循环就好使,502天前发布
5100148098,2,棍生,保密,4,怎么列表循环,488天前发布
5101371776,0,最后一首歌叫轨迹,男,5,我也想知道[笑哭],488天前发布
5101373426,3,最后一首歌叫轨迹,男,5,能循环播放就不错啦[笑哭],488天前发布
5110165118,1,Esaon-Liu,男,5,建立一个收藏夹，只将这个视频收藏，然后进入这个收藏夹，下面会有个播放全部,487天前发布
5111384917,1,Seven_Cap,保密,4,全屏，右上角三点那里，看播放方式那里[OK],487天前发布
95610586176,33,ohhahaemmm,保密,5,差的不应该是桌面台词功能吗[藏狐][doge],356天前发布
95618795888,7,最后一首歌叫轨迹,男,5,歌词闭着眼都能念出来的(〜￣△￣)〜,356天前发布
96455125776,4,水手辛巴德_,保密,5,后台加自动连播 香,348天前发布
100493266528,0,虫柱_胡蝶しのぶ,保密,4,你们为啥都不用咪咕音乐的[囧],313天前发布
5055063481,4,P站常驻人口,保密,4,[doge][doge][doge][doge],494天前发布
5140610368,6,永安天佑,保密,5,凌妃娘娘,484天前发布
5141087474,4,-_岚枫_-,保密,6,算物理终结吗[doge],484天前发布
5527868141,5,积极向上的老李,男,6,生物终结，降智打鸡[doge]。,430天前发布
5660881993,112,湛o蓝,保密,5,你可以投资昆凌拍电影，搞不好可以免费得到主题曲[脱单doge],407天前发布
93601944528,4,Yyoung_EN,女,5,生物终结了属于是[doge],376天前发布
96491784880,1,木偶之心,男,5,哈哈哈啊哈哈哈哈,348天前发布
134662061120,0,天真无邪的babyboy,保密,5,我想知道倒带这首歌舞台上面的火是真火还是用的红纸,47天前发布
136134827952,0,拉肚辽,女,5,我到现在都没法接受她[酸了][无语][委屈],35天前发布
5588540032,5,樱Kirsche,男,5,？？？🤣,420天前发布
5765690081,14,Gin牛五方,保密,6,其实也不是周杰伦咬字非常不清，换个咬字清晰的人唱也听不出啥歌词。毕竟不太算白话文，其他大部分人的歌就比较白话文了,390天前发布
95669599888,9,吃饭想吃两大碗,女,5,我发现我唱周杰伦的歌好听，后来发现我大舌头，有点咬字不清,355天前发布
95890417232,0,世界第几老四,男,5,[辣眼睛],353天前发布
97321602080,0,小狗保佑你,女,5,哈哈哈哈哈哈哈哈哈,340天前发布
99037347120,2,lalalilu,保密,6,我也是杰伦的歌小时候天天学 唱的还行 但是其他很多风格种类的歌就完全不适配了[喜极而泣][笑哭],324天前发布
120463904160,0,朱拢龙的小圆手,女,6,不太懂为啥大学你同学就突然一个个给你道歉了……为啥他们态度转变那么快,150天前发布
121114078848,2,云夜浅梦,女,5,编好歹编像点吧,146天前发布
4991588519,1,表哥抱表弟表哥爆表弟,男,5,[doge]一样,501天前发布
5074267019,5,亦敬三分坦诚,保密,5,花海和晴天？[doge],491天前发布
5088823131,0,潮舟等雨,保密,5,花海没找到呀,489天前发布
5100702184,0,伴k远航,保密,4,108,488天前发布
5141039433,32,-_岚枫_-,保密,6,因为可以后台[doge],484天前发布
5178416578,5,宁_芜,女,5,同道中人[脱单doge],479天前发布
5715089506,0,露早今天哎呀米诺,保密,6,你是说楼主像[doge]一样？[doge],398天前发布
5736276702,0,Cornelius盼夏,保密,5,[灵魂出窍][尴尬],394天前发布
5767599508,0,-_岚枫_-,保密,6,顶级理解,389天前发布
97254874160,0,游觞脱世,男,6,太对了哥,340天前发布
4986393124,0,18-01,保密,5,eason,502天前发布
5073274422,0,旮旯199,保密,5,最近单曲循环的歌  我以前咋就没发现呢   有没有冷门又好听的推荐,491天前发布
5074807349,1,EASON1236,保密,5,床边故事整张专辑都好听,491天前发布
5821573110,6,吃了一口苹果,男,6,可爱女人，完美主义，阳光宅男，安静，米兰的小铁匠，手写的从前，等你下课,380天前发布
5821587011,0,吃了一口苹果,男,6,大笨钟,380天前发布
5821869332,0,旮旯199,保密,5,听过了呢   我最近把周总所有的歌听了一遍,380天前发布
93876220320,0,能睡着真是太好了,女,5,wok（[藏狐]）真的很好听！,373天前发布
113351852752,0,淘宝搜九一后勤局,男,5,卧槽你的刘波，来听翻唱是吧,206天前发布
135561277744,0,sink好的额,保密,3,你应该比较喜欢慢歌,40天前发布
135569631408,0,吃了一口苹果,男,6,没，我一段时间换一部分歌的，快歌慢歌都喜欢，现在我经常听的是黑色幽默，世界末日，娘子，祝我生日快乐live，完美主义，可爱女人，火车叨位去，爱在西元前，纽约地铁，对不起，暗号live，以父之名,40天前发布
4970409756,287,仿生X会梦见赛博XX吗,保密,6,怎么说呢，太心疼奶茶伦阶段的嗓子了，超时代阶段打封闭太多了，从那之后年年有人说江郎才尽，可是年年又杀回去。我记得15年左右吧，好声音第四季多少人守着首播看周杰伦，然后一首默直接把那英的唱收费，唉，有时候觉得挺遗憾，周杰伦巅峰的时候太小了买不起演唱会票，没去听一场。,504天前发布
4970515570,30,红与黑123321,保密,5,那时候的他也很不甘心吧，有一种英雄迟暮的感觉好心疼他,504天前发布
4978608439,37,feeeerq,男,4,确实是这样的，我觉得后来的歌更好，只是嗓音不好了，逊色于之前的歌,503天前发布
5141809973,13,维喵利亚,保密,6,我也觉得，听听天涯过客，唱rap那里整个人都支楞起来了，真的有过去的感觉,483天前发布
5161742818,27,开心超人人i,保密,2,杰伦不是江郎才尽二十年了吗[doge][doge],481天前发布
5448111643,24,彭晓熊,保密,4,不能说江郎才尽了，虽然我也是杰迷，但是后来的歌都不怎么爱听了，没有了当时的青涩，歌曲带给我的更多的是稳重，成熟！从浪漫手机那句性感的无可救药开始，他就成熟了！或许我们也一样，跟杰伦一起在成长,442天前发布
5472779821,22,未央丨笙歌,男,5,说他江郎才尽不过是酸，就算不如之前的歌，但是放在现在这臭鱼烂虾一堆的华语乐坛依旧是统治力拉满,438天前发布
5536084959,0,一颗倔强的韭菜,保密,4,我从惊叹号就没怎么听过了。,429天前发布
5564443158,0,请关注旅美大熊猫现状,女,4,床边故事蛮好听的,424天前发布
5564443290,1,请关注旅美大熊猫现状,女,4,好家伙 从出道就开始了[doge],424天前发布
5057979612,1,七猫丶,男,6,周。。。周大侠？,493天前发布
5070372880,4,罗罗诺亚索隆酱,保密,5,斗牛啊[OK],492天前发布
97349653216,0,叮当只是容易头痛,保密,5,斗牛[笑哭],340天前发布
98566355536,1,欅坂利加推,保密,6,敢问大叔几岁,328天前发布
99595053872,7,青椒汉堡,保密,5,36[2022],320天前发布
99614777936,1,欅坂利加推,保密,6,还行。正在壮年,320天前发布
99688148624,1,青椒汉堡,保密,5,公子贵庚？,319天前发布
99693201984,0,欅坂利加推,保密,6,公子20不敢当,319天前发布
99788123136,0,青椒汉堡,保密,5,加油少年,318天前发布
104937916128,0,巴巴啊巴,保密,5,我天。。,275天前发布
5402544223,4,远古裂开号,保密,4,黑色幽默 以父之名 夜的第七章 我的最爱,450天前发布
5428011396,0,刹那间身影被拉长,保密,4,我的top你听得到   轨迹 回到过去,445天前发布
5600086881,0,GonFreecss,保密,5,大笨钟，爱你没差，最后的战役,418天前发布
5655419190,0,雨宸_,男,5,米兰的小铁匠,408天前发布
5716362815,1,蘇叶i,女,3,我喜欢《外婆》,398天前发布
5775851404,1,好好好让我进去,保密,5,半兽人,388天前发布
5807090039,23,仙人掌上芙蓉,保密,6,只有周董的歌能让我连top20都选不出来,383天前发布
94990964976,2,code002丶,保密,6,没有等你下课[傲娇],362天前发布
95669642336,2,吃饭想吃两大碗,女,5,手写的从前,355天前发布
96417593776,31,刀锋钓鱼,男,5,没有反方向的钟我不是很认可[傲娇],348天前发布
112997547648,0,青柠薄荷li,保密,4,哦莫哦莫[打call]新鲜的up[脱单doge]!!!up辛苦了[给心心][给心心],208天前发布
113020251584,4,俚拉,保密,5,好好好[珈乐Carol_Vocal担当],208天前发布
113038428624,4,時流星雨,保密,5,后台播放已经寄了[笑哭],208天前发布
113064019104,0,時流星雨,保密,5,[脱单doge][脱单doge],208天前发布
113143348144,0,我和我的作业,保密,4,卧槽昨天[打call],207天前发布
113236585280,3,理塘斥候喜半半,女,5,这里都有au😡😡,207天前发布
113760944272,2,小狼祝葵天天开心,男,3,难崩[珈乐Carol_团播像坐牢],202天前发布
113765875248,0,理塘斥候喜半半,女,5,怎么会事呢,202天前发布
5602639361,9,jinR-ZH,保密,6,我都能记得住大半[doge]听太多遍了,417天前发布
111866432320,0,欅坂利加推,保密,6,我也记不住，不怪杰伦,217天前发布
121616343184,3,尊重是人最鸡本的礼仪,保密,3,《娘子》不仅是方文山的痛，更是周杰伦嘴皮子的痛,142天前发布
107850144080,25,Echo丶回响,保密,5,刀收不了了，厚葬友军,250天前发布
107937991680,14,bili_453419677,男,5,抢救不过来了，还是埋了吧,249天前发布
118649944912,0,法外狂徒老王,女,5,[大笑],163天前发布
119318763248,1,丨Communist,男,5,什么关键字铁子,158天前发布
119340558464,0,此一zy,保密,2,都在相应文章下方，分享不易，别忘了支持一下,158天前发布
122303049680,0,我一定会考上nd,女,2,厚葬友军,138天前发布
122327608128,0,哀歌na,保密,5,抢救不过来了，还是埋了吧,138天前发布
126671880704,0,冉冉学习,保密,3,一鞠躬,110天前发布
133442535936,0,海绵宝宝击败儿,保密,4,还真是,57天前发布
5520544375,0,没有那么多热情_,男,5,我是这三首一路向北珊瑚海搁浅,431天前发布
5520555195,15,没有那么多热情_,男,5,特么的，都是关于被绿的,431天前发布
5521290743,2,薄不說,男,5,推荐一下，晴天和珊瑚海也很好[打call][打call][打call][脱单doge],431天前发布
5521787527,0,我要的芝士泥,保密,5,哈哈哈[笑哭],431天前发布
5541673955,0,腻的泥泥,保密,5,怎么有两个 等你下课 呀,428天前发布
5685996256,1,我说的道理不需要道理,男,5,暗号也好听，园游会，反方向的钟，总结周杰伦的歌都好听,403天前发布
5691291534,1,code002丶,保密,6,还有半岛铁盒 黑色幽默[脱单doge],402天前发布
95226224688,1,石镜_悠斗,保密,4,告白气球写了两遍,359天前发布
96326544832,0,阿是小白,保密,3,手写的从前都没有嘛~,349天前发布
102838964016,0,爱紫妹这个妹子,保密,5,迷迭香也爱,294天前发布
5206565458,0,蟹小板与憨小堡,男,5,朋友，你好,476天前发布
5206561448,0,谔谔啊,男,5,好喔,476天前发布
5251582636,15,卦者那啥子东风,男,4,我系20后捏[给心心][给心心],471天前发布
5264572594,4,竹土匀竹土匀,保密,5,20后…？,470天前发布
5291037919,48,s何时西窗共剪s,保密,4,1920[doge],467天前发布
5413695689,6,情非得已ゝ,男,5,1820,448天前发布
5415039803,3,今天的风儿好耀眼,女,5,1720,448天前发布
5561642383,6,爱笑的人运气不会好,保密,4,公元前3020[doge],425天前发布
5583067001,0,谔谔啊,男,5,没想到有这么多喜欢杰伦的朋友[傲娇][热词系列_燃起来了],421天前发布
5790246923,1,卍桐子小号,男,6,看着现在都挺好的，就怕周董那天又起兴开演唱会，你们得掐起来[大笑][大笑]，票真的难抢啊,385天前发布
4967928430,0,Imhungryyaya,保密,5,投！,505天前发布
4976679913,1,大蛇爱听周杰伦,男,5,什么意思？很多人都这样说，我不太懂[思考],503天前发布
4978234499,6,孤木乏月,女,5,这个视频被发现了就不能后台播放啦,503天前发布
4989492854,3,納西荙,男,5,投币会增加视频热度，就会上热门,502天前发布
114093344608,0,枫原万叶小公子,保密,3,现在已经不能后台了[笑哭],199天前发布
4971206937,4,悲伤年糕团,保密,5,完蛋哈哈哈热门来的[笑哭][笑哭],504天前发布
4983584536,146,来自阿美瑞卡的跳舞鸡,男,5,其实一上传审核就知道了，只不过审核也爱听，就没制裁[脱单doge],502天前发布
5057486700,7,おう软小糖,保密,5,哈哈哈真实,493天前发布
5125221170,2,52hzzzzzzz-,保密,5,哈哈哈哈我好不容易来一个三连 结果还耽误事了[笑哭][笑哭],485天前发布
5732343601,0,园崎夏娜,女,5,真相了,395天前发布
5801475822,0,别老一天到晚想Peach,保密,5,是不要明面上让tx知道。。。,384天前发布
5802084827,1,来自阿美瑞卡的跳舞鸡,男,5,你看黎明计划看魔怔了吗[脱单doge]，这里还是B站，[脱单doge],383天前发布
5802880544,0,别老一天到晚想Peach,保密,5,因为歌的版权在tx手里啊，tx真要追究起来还真没办法。,383天前发布
5804004369,4,来自阿美瑞卡的跳舞鸡,男,5,腾讯牛逼[给心心]，希望今天倒闭[给心心],383天前发布
108367648784,0,阳光的的宅男,保密,4,二营长，你**的意大利......面呢，给友军尝尝[doge],246天前发布
126955148256,0,jedwkjdwokfi,男,5,好家伙，以父之名全文背诵是吧。,108天前发布
5529909566,2,假摔不假,保密,5,哈哈哈哈哈，恍惚间好像是这样[狗子],430天前发布
5572917142,6,春光浪费-,保密,5,哈哈哈哈笑死我了你真的是个秀儿,423天前发布
96058826928,2,他长的好像我的大摩托,保密,4,很难不赞同,351天前发布
97936187968,2,澄霖,男,5,哈哈哈笑死我了,334天前发布
98783572000,4,串珠珠,保密,4,我也这么想过，但是听主持人念周杰伦我又怀疑了,326天前发布
103626464192,1,在下景公子,女,5,哈哈哈哈哈哈,287天前发布
104023659856,1,李小红_,男,4,哈哈哈哈哈哈哈哈,283天前发布
110596614528,1,芙蓉山主,女,4,哈哈哈哈哈哈哈哈哈哈哈哈哈,228天前发布
136134788976,0,拉肚辽,女,5,哈哈哈哈哈哈笑死我了,35天前发布
5454223103,3,香菜芝麻酱火锅儿,保密,5,床边故事和土耳其冰激淋，神曲！,441天前发布
94810275376,14,传说科技,保密,3,后面依然曲曲超神，我感觉是音乐结构过于复杂根本学不会，所以传唱度不行,363天前发布
113974761408,1,落花人独立fu,保密,4,现在回头听还是觉得很超前，比现在的歌都超前！,200天前发布
127692555184,0,闲狼赫萝,保密,5,时空战士来了!《最伟大的作品》只是有感觉杰伦老了唱的差了一点，其它完全不输巅峰时期的能力,103天前发布
95511481024,10,伞小轩,男,4,爷爷泡的茶施工完毕啦！希望大家喜欢！,357天前发布
99881914128,0,不说了陪献nb,保密,2,辛苦～,317天前发布
100402494432,2,伞小轩,男,4,第一次做还是有很多不足哒！大家能够喜欢就是最好的呢,313天前发布
112365988400,0,宇宙就一个我是我,男,3,强,213天前发布
122327410016,1,哀歌na,保密,5,[热词系列_妙啊][热词系列_可以],138天前发布
5651439293,0,shh同学pvp,女,5,想起来我初二下册的时候 他在班里上音乐课总是点周董的歌 有次下课他们点了七里香的mv 我哼了一个学期哈哈哈哈哈哈,408天前发布
5651455112,0,shh同学pvp,女,5,我觉得他真有眼光,408天前发布
125897685904,1,木深武江,男,5,我都无所谓了，一直推荐，都不听，那我懒得推了，这么好的我自己欣赏,115天前发布
